#lnL 	x[] 	 df 
917563.269817	-0.734977018587	-0.524508492105	-0.794740279623	2.35414040071	-0.356674943939	1.09861228867	-0.876811499418	-3.40119738166	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-4.60517018599	-12126.9150201	1595.90664603	-9157.840499	28551.7260924	-26336.5653571	-5715.04961022	27147.7321376	-27075.2402065	-30691.5225733	-21858.6169747	-8579.88481152	1906.76440861	5767.11042352	-1040.19837484	10712.4805684	10606.0426703
868254.646567	-0.734966394284	-0.547609210925	-0.794728790247	1.94085470011	0.0245463464924	1.18133752477	-1.26977441381	-3.00928378662	-4.16091097139	-4.28876711455	-4.48097651399	-4.6327705651	-4.68864900139	-4.59011333399	-4.76023314164	-4.75869245506	-10955.4452352	-1019.83716005	-9779.59146726	23148.2950532	-22700.8838019	-731.808272603	6437.17888678	-6449.47336519	-29005.4806695	-16806.7523061	-10287.4619207	526.118400669	2744.66166402	-3697.95973645	6562.25919136	6332.23128083
866653.572026	-0.52794674779	-0.47928620464	-0.535859065997	0.345970087772	1.58747289423	1.23503345086	-1.72635999243	-2.5519107956	-2.16593523432	-3.13003756287	-3.77498160354	-4.66987546971	-4.8793733431	-4.33772556787	-5.21414558601	-5.19687696511	91086.288615	31543.6666178	43087.119127	-12744.342776	62806.9606813	39109.8224318	-1925.00709568	1926.79717843	77423.2624071	24866.0293362	8315.82364441	6651.30644888	5034.716109	4266.07067003	5825.53804785	5463.79190014
829004.680377	-0.664405072175	-0.524321751326	-0.706494700844	1.3972484832	0.557259861538	1.19963943766	-1.4253986873	-2.85339112865	-3.48093625418	-3.89382155978	-4.24034266533	-4.64541753446	-4.75365617311	-4.50408857855	-4.91494629442	-4.90804484204	13048.5254975	5216.66833251	54.0599940813	13125.8360793	-12057.9054689	6631.80883183	3071.54737502	-3081.12044256	-17155.0522278	-9360.9254111	-7153.94865468	1533.91431533	2702.26868145	-2610.54888711	5589.88009447	5324.9232322
931182.54521	-1.45493879576	-0.76019765543	-0.785736775631	0.149575402964	1.73744661766	0.901850447507	-1.78200937951	-2.49616371833	-1.89281569916	-2.99403114044	-3.62902240768	-4.73707694103	-4.96271295578	-4.28648066511	-5.36581366781	-5.34024562901	-121974.395718	-32702.6946965	-18194.3398343	-29643.7896258	91185.7234986	25705.9132527	-3880.14591399	3878.01696373	99419.6427158	29948.9474747	12873.8337129	6647.75744727	4540.72850641	5156.44271321	4754.0960134	4578.77669754
819916.540192	-0.898238567992	-0.594091940238	-0.729933867081	1.02819685481	0.906349579874	1.11155585754	-1.5308812522	-2.74772614351	-3.01118301016	-3.62767081506	-4.05951906648	-4.67252964723	-4.81549348233	-4.43972191385	-5.04830922496	-5.03588634696	-44075.3261985	-6585.79263577	-3177.53318613	6398.41583014	1634.93617311	9126.91059667	1234.93886983	-1243.6929663	-1679.28586173	-2757.98799089	-4439.9701353	2128.28629731	2493.92212245	-1822.60873872	4719.46758506	4489.8565871
813973.959508	-0.672613527649	-0.568403851153	-0.708956232213	0.799189825566	1.07298654578	1.01527378563	-1.57655493693	-2.70182896361	-2.76148464753	-3.47599474521	-3.93751296259	-4.69705465531	-4.85913364902	-4.39289716454	-5.14138444255	-5.12474301766	13112.8186318	-2029.26781951	-834.503148317	174.481207482	12308.8174213	9725.09690542	764.399927222	-769.910780862	10534.0205015	1657.19697353	-2323.74404572	2487.93534499	2324.98648946	-1120.93275838	4196.66761183	3951.876143
812196.797638	-0.701287474821	-0.556275394655	-0.708051856541	0.875489258193	0.946179155789	0.980160797616	-1.56253392413	-2.71588721251	-2.90408821951	-3.53864372804	-3.96421417009	-4.70471012915	-4.85901277518	-4.40172273334	-5.13567326855	-5.1189502028	3343.05925529	144.181055495	-783.094067103	2229.97339181	4974.42959295	6061.87913115	925.917614891	-932.969710332	1275.63425535	-1471.94160074	-3796.66831856	1853.82271866	1883.75424612	-1918.86103315	3888.66199635	3646.37419939
810289.681923	-0.719249310052	-0.55200147641	-0.695636890914	0.810644871065	0.88489777068	0.866311641828	-1.58494277069	-2.69334958415	-2.89914600959	-3.49825721458	-3.89047780714	-4.73803238832	-4.89540211767	-4.3669136918	-5.20990878236	-5.18885235724	-1830.41066788	935.522549295	810.475288704	1097.76800765	3338.23587884	2325.64732676	593.751139366	-601.869774419	-1218.21987054	-2178.31287234	-3952.61778834	1313.8241638	1180.23924459	-2406.33436925	3064.26799022	2832.11165579
807424.675816	-0.722321461868	-0.569100966653	-0.715383275288	0.632066839192	0.711127026793	0.610832049646	-1.64980936256	-2.62797990822	-2.81319242758	-3.33550765662	-3.62907969711	-4.83444049904	-4.99577619541	-4.22718048905	-5.43834290598	-5.40244896068	-1814.73600285	-2448.54800697	-3047.26705194	-2424.05535382	657.381001545	-3242.40912382	-153.059638253	142.948317139	-3908.63915818	-2702.88619374	-2989.17556739	403.868207046	-274.202611048	-2990.51619049	1279.59536586	1089.26881691
